NodeLeftSchemaName,NodeLeftTableName,NodeLeftName,NodeLeftDataType,NodeRightSchemaName,NodeRightTableName,NodeRightName,NodeRightDataType,BERT_BASE,FUZZY_MATCH,SYN_AND_SEM_MATCH
Openemr_Lists,Lists,severity_al,String,LPanEmr,Patient,allergichistory,String,0.5808,36,0.8826
Openemr_PatientData,Patientdata,prot_indi_effdate,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,date,DateTime,0.6333,100,0.9753
MedTakmi_Cdi_Emr_CareHistory,Cdi,DateOfAdmission,DateTime,Openemr_PatientData,Patientdata,fname,String,0.7165,40,0.9499
Openemr_PatientData,Patientdata,care_team_facility,String,LPanEmr,Patient,diastolicbp,Long,0.6297,27,0.8455
Openemr_Lists,Lists,user,String,Openemr_PatientData,Patientdata,phone_contact,Long,0.6637,25,0.8621
Openemr_PatientData,Patientdata,publ_code_eff_date,String,Openemr_Lists,Lists,outcome,Long,0.6233,43,0.9146
Openemr_PatientData,Patientdata,pricelevel,String,Openemr_Lists,Lists,diagnosis,String,0.542,11,0.8757
Krsiloemr,tblPatient,BNP,Double,Openemr_PatientData,Patientdata,family_size,Long,0.5319,0,0.8592
Openemr_Lists,Lists,type,String,MedTakmi_Cdi_Emr_Profile,Cdi,RenalDysfunction,String,0.7474,25,0.8624
MedTakmi_Cdi_Emr_Therapy,Cdi,operativeProcedure1,String,Openemr_PatientData,Patientdata,ad_reviewed,DateTime,0.7428,45,0.9128
Openemr_PatientData,Patientdata,interpretter,String,Krsiloemr,tblPatient,LAVI,Double,0.7733,0,0.955
Openemr_Lists,Lists,reinjury_id,Long,Openemr_PatientData,Patientdata,hipaa_message,String,0.6859,9,0.9221
Krsiloemr,tblPatient,TRV,Double,Openemr_Lists,Lists,comments,String,0.6872,0,0.9395
MedTakmi_Cdi_Emr_Profile,Cdi,birthDate,Date,LPanEmr,Patient,birthday,Date,0.7014,75,0.8711
Openemr_Lists,Lists,injury_type,String,Openemr_PatientData,Patientdata,family_size,Long,0.5286,36,0.8046
emrbots,PatientCorePopulatedTable,AdmissionStartDate,Date,LPanEmr,Patient,heartrate,Long,0.6056,67,0.868
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,result,String,Krsiloemr,tblPatient,LVMI,Double,0.7463,0,0.9552
Openemr_Lists,Lists,type,String,Krsiloemr,tblPatient,BNP,Double,0.7835,0,0.9643
Openemr_Lists,Lists,erx_source,Long,MedTakmi_Cdi_Emr_Profile,Cdi,birthDate,Date,0.6225,22,0.8856
Krsiloemr,tblPatient,BNP,Double,Openemr_PatientData,Patientdata,regdate,DateTime,0.7529,0,0.9334
emrbots,PatientCorePopulatedTable,PatientRace,String,MedTakmi_Cdi_Emr_CareHistory,Cdi,department,String,0.6356,50,0.8637
Openemr_PatientData,Patientdata,pharmacy_id,Long,MedTakmi_Cdi_Emr_Diagnosis,Cdi,patientID,Long,0.5768,22,0.8026
LPanEmr,Patient,weight,Long,Openemr_PatientData,Patientdata,guardiancity,String,0.5267,33,0.7227
Openemr_Lists,Lists,uuid,String,LPanEmr,Patient,weight,Long,0.6062,25,0.8045
Krsiloemr,tblPatient,PatientMRNNo,Long,MedTakmi_Cdi_Emr_Therapy,Cdi,operativeSite1,String,0.6477,43,0.8465
Openemr_PatientData,Patientdata,industry,String,Krsiloemr,tblPatient,LVMI,Double,0.6209,0,0.9028
Openemr_Lists,Lists,reinjury_id,Long,emrbots,PatientCorePopulatedTable,diagnosis,String,0.6652,33,0.9111
LPanEmr,Patient,diastolicbp,Long,Krsiloemr,tblPatient,BNP,Double,0.6341,0,0.9484
Openemr_Lists,Lists,subtype,String,Krsiloemr,tblPatient,eSeptal,Double,0.8552,14,0.9624
Openemr_Lists,Lists,external_id,String,Openemr_PatientData,Patientdata,pricelevel,String,0.5518,20,0.9117
Openemr_PatientData,Patientdata,interpretter,String,Krsiloemr,tblPatient,Age,Long,0.6699,33,0.9441
Openemr_Lists,Lists,external_id,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,date,DateTime,0.5238,50,0.9302
Openemr_PatientData,Patientdata,guardianemail,String,LPanEmr,Patient,status,String,0.7401,17,0.8762
Openemr_PatientData,Patientdata,street,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,patientID,Long,0.4245,50,0.7638
Openemr_PatientData,Patientdata,guardianphone,Long,MedTakmi_Cdi_Emr_CareHistory,Cdi,DateOfAdmission,DateTime,0.6681,32,0.8288
Openemr_PatientData,Patientdata,ethnicity,String,Openemr_Lists,Lists,type,String,0.7051,50,0.8701
Openemr_Lists,Lists,reaction,String,Openemr_PatientData,Patientdata,usertext3,String,0.6061,38,0.9137
emrbots,PatientCorePopulatedTable,PatientId,String,Krsiloemr,tblPatient,DateOfBirth,Date,0.5823,33,0.8288
Openemr_PatientData,Patientdata,fitness,Long,MedTakmi_Cdi_Emr_Profile,Cdi,LiverDysfunction,String,0.3976,29,0.7794
MedTakmi_Cdi_Emr_Profile,Cdi,patientID,Long,Openemr_Lists,Lists,comments,String,0.5641,38,0.8156
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,material,String,emrbots,PatientCorePopulatedTable,PatientName,String,0.4926,50,0.8232
MedTakmi_Cdi_Emr_Therapy,Cdi,patientID,Long,Openemr_PatientData,Patientdata,usertext5,String,0.516,33,0.8257
Krsiloemr,tblPatient,ClinicalHistory,Long,Openemr_PatientData,Patientdata,hipaa_notice,String,0.4487,25,0.7947
Openemr_Lists,Lists,injury_part,String,Openemr_PatientData,Patientdata,usertext8,String,0.5772,33,0.8371
Openemr_Lists,Lists,reaction,String,LPanEmr,Patient,description,String,0.8108,63,0.9437
Openemr_PatientData,Patientdata,userlist2,String,MedTakmi_Cdi_Emr_Diagnosis,Cdi,diseaseNameOnAdmission,String,0.4828,22,0.8609
Krsiloemr,tblPatient,LongitudinalStrain,Double,Openemr_Lists,Lists,date,DateTime,0.5999,50,0.868
Openemr_Lists,Lists,returndate,String,LPanEmr,Patient,gender,String,0.5455,50,0.9076
Openemr_PatientData,Patientdata,usertext2,String,Openemr_Lists,Lists,destination,String,0.6622,33,0.9408
LPanEmr,Patient,name,String,Openemr_Lists,Lists,begdate,Date,0.7638,50,0.9491
Openemr_PatientData,Patientdata,guardianrelationship,String,Openemr_Lists,Lists,comments,String,0.5843,38,0.9183
Openemr_PatientData,Patientdata,phone_home,Long,Krsiloemr,tblPatient,Gender,String,0.4003,33,0.8159
emrbots,PatientCorePopulatedTable,PatientId,String,Openemr_PatientData,Patientdata,referrer,String,0.7272,13,0.8527
MedTakmi_Cdi_Emr_Profile,Cdi,gender,String,LPanEmr,Patient,name,String,0.6804,50,0.939
Openemr_PatientData,Patientdata,deceased_date,String,LPanEmr,Patient,insurance,String,0.525,33,0.8441
Openemr_Lists,Lists,user,String,Openemr_PatientData,Patientdata,guardianaddress,String,0.6528,50,0.924
emrbots,PatientCorePopulatedTable,PatientDateOfBirth,Date,Openemr_Lists,Lists,referredby,String,0.5634,30,0.8397
Krsiloemr,tblPatient,LVMI,Double,MedTakmi_Cdi_Emr_Therapy,Cdi,patientID,Long,0.6301,25,0.834
Openemr_PatientData,Patientdata,email,String,LPanEmr,Patient,heartrate,Long,0.4497,40,0.7864
MedTakmi_Cdi_Emr_Profile,Cdi,patientID,Long,MedTakmi_Cdi_Emr_Diagnosis,Cdi,outcome,String,0.6207,29,0.8206
Krsiloemr,tblPatient,BNP,Double,Openemr_Lists,Lists,type,String,0.7835,0,0.9643
LPanEmr,Patient,status,String,emrbots,PatientCorePopulatedTable,AdmissionStartDate,Date,0.7057,50,0.9242
emrbots,PatientCorePopulatedTable,PatientMaritalStatus,String,Krsiloemr,tblPatient,EncounterDate,Date,0.5791,31,0.7786
Openemr_Lists,Lists,activity,Long,Openemr_PatientData,Patientdata,guardiansname,String,0.5608,25,0.9423
Openemr_Lists,Lists,injury_type,String,MedTakmi_Cdi_Emr_Diagnosis,Cdi,patientID,Long,0.5933,22,0.8673
MedTakmi_Cdi_Emr_Profile,Cdi,LiverDysfunction,String,LPanEmr,Patient,insurance,String,0.5441,44,0.7988
Openemr_PatientData,Patientdata,ad_reviewed,DateTime,Krsiloemr,tblPatient,SymptomsAndSigns,Long,0.751,18,0.9187
emrbots,PatientCorePopulatedTable,AdmissionEndDate,Date,Openemr_PatientData,Patientdata,status,String,0.7473,36,0.9293
Openemr_PatientData,Patientdata,hipaa_message,String,Openemr_Lists,Lists,begdate,Date,0.6991,43,0.937
Openemr_PatientData,Patientdata,userlist5,String,emrbots,PatientCorePopulatedTable,PatientPopulationPercentageBelowPoverty,String,0.4849,33,0.8254
Krsiloemr,tblPatient,ClinicalHistory,Long,Openemr_PatientData,Patientdata,referral_source,String,0.5573,34,0.7826
Openemr_PatientData,Patientdata,phone_cell,Long,Krsiloemr,tblPatient,ClinicalHistory,Long,0.3887,30,0.6888
Openemr_Lists,Lists,enddate,Date,LPanEmr,Patient,status,String,0.7137,36,0.9226
Openemr_PatientData,Patientdata,publicity_code,String,MedTakmi_Cdi_Emr_Profile,Cdi,name,String,0.6456,25,0.875
Krsiloemr,tblPatient,ClinicalHistory,Long,LPanEmr,Patient,diagnosis,String,0.739,44,0.8496
Openemr_Lists,Lists,user,String,MedTakmi_Cdi_Emr_Therapy,Cdi,patientID,Long,0.676,25,0.8599
Openemr_Lists,Lists,outcome,Long,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,testName,String,0.6951,43,0.9142
Openemr_PatientData,Patientdata,phone_cell,Long,emrbots,PatientCorePopulatedTable,PatientId,String,0.4862,11,0.7351
Openemr_Lists,Lists,diagnosis,String,LPanEmr,Patient,insurance,String,0.6669,33,0.8758
Openemr_Lists,Lists,injury_type,String,MedTakmi_Cdi_Emr_Profile,Cdi,name,String,0.6076,25,0.876
Openemr_Lists,Lists,user,String,emrbots,PatientCorePopulatedTable,AdmissionId,Long,0.7649,25,0.9423
Openemr_Lists,Lists,groupname,String,Krsiloemr,tblPatient,LAVI,Double,0.742,0,0.9375
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,date,DateTime,Openemr_Lists,Lists,begdate,Date,0.6372,100,0.9833
LPanEmr,Patient,time,DateTime,Openemr_PatientData,Patientdata,phone_home,Long,0.5096,50,0.8354
Krsiloemr,tblPatient,PhysicalExam,Long,Openemr_PatientData,Patientdata,pubpid,String,0.67,17,0.9312
Openemr_Lists,Lists,outcome,Long,Openemr_PatientData,Patientdata,hipaa_voice,String,0.6904,43,0.9192
Krsiloemr,tblPatient,EncounterDate,Date,Openemr_PatientData,Patientdata,publ_code_eff_date,String,0.8007,46,0.9695
Openemr_PatientData,Patientdata,guardianaddress,String,Krsiloemr,tblPatient,NTproBNP,Double,0.6925,13,0.9191
Openemr_Lists,Lists,id,Long,Openemr_PatientData,Patientdata,userlist5,String,0.5634,50,0.9358
Openemr_PatientData,Patientdata,monthly_income,Long,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,material,String,0.4172,38,0.7906
Openemr_PatientData,Patientdata,hipaa_message,String,Krsiloemr,tblPatient,PhysicalExam,Long,0.605,42,0.9226
LPanEmr,Patient,illness,String,emrbots,PatientCorePopulatedTable,AdmissionStartDate,Date,0.4856,43,0.7835
Openemr_PatientData,Patientdata,financial,String,LPanEmr,Patient,advice,String,0.5269,33,0.8675
Openemr_Lists,Lists,user,String,MedTakmi_Cdi_Emr_Profile,Cdi,name,String,0.8124,25,0.9376
emrbots,PatientCorePopulatedTable,AdmissionId,Long,MedTakmi_Cdi_Emr_Profile,Cdi,patientID,Long,0.6851,33,0.8472
Krsiloemr,tblPatient,Ee,Double,Openemr_PatientData,Patientdata,guardiancountry,String,0.6316,0,0.8337
Openemr_PatientData,Patientdata,usertext6,String,MedTakmi_Cdi_Emr_Diagnosis,Cdi,outcome,String,0.5958,29,0.923
LPanEmr,Patient,pid,Long,Krsiloemr,tblPatient,Gender,String,0.6357,33,0.9314
Krsiloemr,tblPatient,PatientMRNNo,Long,Openemr_PatientData,Patientdata,email_direct,String,0.5703,33,0.8128
Openemr_PatientData,Patientdata,drivers_license,String,Openemr_Lists,Lists,verification,String,0.5643,50,0.8313
Openemr_PatientData,Patientdata,phone_home,Long,MedTakmi_Cdi_Emr_CareHistory,Cdi,department,String,0.5091,30,0.8137
Openemr_PatientData,Patientdata,lname,String,Openemr_Lists,Lists,injury_grade,String,0.5978,40,0.8561
Openemr_PatientData,Patientdata,care_team_provider,String,LPanEmr,Patient,systailicbp,Long,0.6794,27,0.7816
emrbots,PatientCorePopulatedTable,PatientLanguage,String,Openemr_PatientData,Patientdata,ethnoracial,String,0.5031,36,0.8061
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,result,String,Krsiloemr,tblPatient,PhysicalExam,Long,0.6094,33,0.9202
emrbots,PatientCorePopulatedTable,PatientLanguage,String,MedTakmi_Cdi_Emr_Diagnosis,Cdi,patientID,Long,0.9032,67,0.9707
Openemr_PatientData,Patientdata,billing_note,String,Openemr_Lists,Lists,reaction,String,0.5394,25,0.8986
MedTakmi_Cdi_Emr_CareHistory,Cdi,patientID,Long,Openemr_PatientData,Patientdata,contrastart,DateTime,0.5944,33,0.775
LPanEmr,Patient,time,DateTime,Openemr_PatientData,Patientdata,ethnicity,String,0.586,50,0.8305
Openemr_Lists,Lists,list_option_id,String,emrbots,PatientCorePopulatedTable,PatientRace,String,0.5973,27,0.8432
Openemr_PatientData,Patientdata,allow_patient_portal,String,LPanEmr,Patient,allergichistory,String,0.3876,33,0.7733
Openemr_Lists,Lists,verification,String,Openemr_PatientData,Patientdata,ad_reviewed,DateTime,0.79,18,0.9387
LPanEmr,Patient,systailicbp,Long,Openemr_PatientData,Patientdata,guardianemail,String,0.7771,27,0.8601
Openemr_PatientData,Patientdata,squad,String,LPanEmr,Patient,description,String,0.8619,20,0.8953
Openemr_PatientData,Patientdata,street,String,emrbots,PatientCorePopulatedTable,AdmissionId,Long,0.6313,17,0.9232
Openemr_PatientData,Patientdata,financial,String,Krsiloemr,tblPatient,eSeptal,Double,0.5765,29,0.8554
Krsiloemr,tblPatient,NTproBNP,Double,LPanEmr,Patient,pid,Long,0.7068,33,0.9694
LPanEmr,Patient,insurance,String,Openemr_Lists,Lists,begdate,Date,0.6149,29,0.8988
Krsiloemr,tblPatient,BNP,Double,emrbots,PatientCorePopulatedTable,PatientLanguage,String,0.4675,0,0.7978
Krsiloemr,tblPatient,NTproBNP,Double,Openemr_PatientData,Patientdata,deceased_reason,String,0.5651,25,0.8123
MedTakmi_Cdi_Emr_Profile,Cdi,birthDate,Date,Openemr_Lists,Lists,title,String,0.7031,40,0.8986
Openemr_PatientData,Patientdata,publicity_code,String,emrbots,PatientCorePopulatedTable,AdmissionEndDate,Date,0.6926,36,0.9027
LPanEmr,Patient,name,String,Openemr_PatientData,Patientdata,postal_code,Long,0.625,25,0.8834
Openemr_PatientData,Patientdata,phone_contact,Long,LPanEmr,Patient,height,Long,0.479,33,0.6567
Openemr_PatientData,Patientdata,protect_indicator,String,Openemr_Lists,Lists,type,String,0.747,25,0.9326
LPanEmr,Patient,systailicbp,Long,Openemr_PatientData,Patientdata,DOB,Date,0.8388,0,0.9632
Openemr_PatientData,Patientdata,date,DateTime,Krsiloemr,tblPatient,PhysicalExam,Long,0.5408,25,0.9058
MedTakmi_Cdi_Emr_CareHistory,Cdi,DateOfAdmission,DateTime,Openemr_Lists,Lists,severity_al,String,0.5765,18,0.9264
LPanEmr,Patient,diastolicbp,Long,Openemr_Lists,Lists,returndate,String,0.6509,20,0.9263
Openemr_PatientData,Patientdata,completed_ad,String,Krsiloemr,tblPatient,PatientID,String,0.6176,22,0.8065
LPanEmr,Patient,height,Long,Openemr_Lists,Lists,enddate,Date,0.5165,33,0.7339
Openemr_PatientData,Patientdata,language,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,date,DateTime,0.5797,50,0.9143
Openemr_Lists,Lists,reaction,String,Openemr_PatientData,Patientdata,pricelevel,String,0.5988,25,0.8884
Openemr_Lists,Lists,id,Long,Openemr_PatientData,Patientdata,phone_contact,Long,0.6261,0,0.8384
Openemr_Lists,Lists,erx_uploaded,Long,Openemr_PatientData,Patientdata,genericname1,String,0.7102,33,0.9015
Openemr_Lists,Lists,subtype,String,Openemr_PatientData,Patientdata,care_team_facility,String,0.6764,29,0.849
Openemr_PatientData,Patientdata,guardianstate,String,LPanEmr,Patient,allergichistory,String,0.4421,31,0.8382
Openemr_PatientData,Patientdata,postal_code,Long,Krsiloemr,tblPatient,PhysicalExam,Long,0.6033,29,0.873
Openemr_PatientData,Patientdata,usertext5,String,Krsiloemr,tblPatient,eSeptal,Double,0.5402,43,0.9018
Openemr_Lists,Lists,date,DateTime,Openemr_PatientData,Patientdata,protect_indicator,String,0.5498,50,0.8949
Openemr_PatientData,Patientdata,guardianpostalcode,Long,Krsiloemr,tblPatient,PhysicalExam,Long,0.6355,25,0.8938
Openemr_PatientData,Patientdata,usertext7,String,MedTakmi_Cdi_Emr_Diagnosis,Cdi,dateOfAdmission,Date,0.6345,22,0.9137
Openemr_PatientData,Patientdata,industry,String,MedTakmi_Cdi_Emr_Diagnosis,Cdi,diseaseNameOnAdmission,String,0.4932,38,0.8031
Openemr_PatientData,Patientdata,usertext4,String,Openemr_Lists,Lists,external_allergyid,String,0.6468,22,0.9482
Openemr_Lists,Lists,classification,Long,Openemr_PatientData,Patientdata,pricelevel,String,0.6726,20,0.893
Krsiloemr,tblPatient,ECG,Long,MedTakmi_Cdi_Emr_Profile,Cdi,birthDate,Date,0.6005,0,0.8864
Openemr_PatientData,Patientdata,hipaa_message,String,LPanEmr,Patient,description,String,0.7477,18,0.9345
emrbots,PatientCorePopulatedTable,AdmissionId,Long,Openemr_Lists,Lists,external_id,String,0.6702,18,0.9589
LPanEmr,Patient,diagnosis,String,Openemr_PatientData,Patientdata,drivers_license,String,0.5381,33,0.8323
Openemr_PatientData,Patientdata,fname,String,emrbots,PatientCorePopulatedTable,PatientLanguage,String,0.5273,40,0.8381
Openemr_Lists,Lists,referredby,String,LPanEmr,Patient,allergichistory,String,0.4845,20,0.8423
Openemr_PatientData,Patientdata,hipaa_allowmail,String,Openemr_Lists,Lists,activity,Long,0.4929,25,0.8902
Openemr_PatientData,Patientdata,phone_contact,Long,Krsiloemr,tblPatient,EncounterDate,Date,0.6303,61,0.8227
Openemr_PatientData,Patientdata,hipaa_notice,String,Krsiloemr,tblPatient,SymptomsAndSigns,Long,0.6923,25,0.9156
LPanEmr,Patient,height,Long,MedTakmi_Cdi_Emr_Therapy,Cdi,operativeSite1,String,0.5353,50,0.7725
Openemr_PatientData,Patientdata,usertext6,String,Krsiloemr,tblPatient,SymptomsAndSigns,Long,0.5686,11,0.8696
MedTakmi_Cdi_Emr_CareHistory,Cdi,department,String,MedTakmi_Cdi_Emr_Diagnosis,Cdi,diseaseNameOnAdmission,String,0.5838,50,0.8799
LPanEmr,Patient,illness,String,Openemr_Lists,Lists,injury_type,String,0.7889,29,0.9299
Openemr_PatientData,Patientdata,monthly_income,Long,emrbots,PatientCorePopulatedTable,PatientDateOfBirth,Date,0.5704,21,0.7443
LPanEmr,Patient,diagnosis,String,Openemr_PatientData,Patientdata,state,String,0.6821,20,0.9163
Openemr_PatientData,Patientdata,imm_reg_status,String,Openemr_Lists,Lists,modifydate,DateTime,0.7714,30,0.9398
LPanEmr,Patient,allergichistory,String,Openemr_PatientData,Patientdata,userlist4,String,0.343,44,0.7975
MedTakmi_Cdi_Emr_CareHistory,Cdi,DateOfAdmission,DateTime,Openemr_PatientData,Patientdata,drivers_license,String,0.4707,33,0.8255
Openemr_PatientData,Patientdata,phone_cell,Long,Krsiloemr,tblPatient,Age,Long,0.5707,33,0.7937
Openemr_PatientData,Patientdata,usertext8,String,MedTakmi_Cdi_Emr_Therapy,Cdi,operativeProcedure1,String,0.6632,44,0.9322
Openemr_Lists,Lists,verification,String,MedTakmi_Cdi_Emr_Diagnosis,Cdi,dateOfDischarge,Date,0.6375,42,0.9318
Openemr_Lists,Lists,external_id,String,Krsiloemr,tblPatient,BNP,Double,0.6614,0,0.9549
Openemr_PatientData,Patientdata,street,String,LPanEmr,Patient,description,String,0.685,50,0.9016
LPanEmr,Patient,pid,Long,Krsiloemr,tblPatient,Age,Long,0.6748,0,0.9469
Openemr_Lists,Lists,occurence,Long,Openemr_PatientData,Patientdata,sex,String,0.546,33,0.8314
Openemr_Lists,Lists,destination,String,Openemr_PatientData,Patientdata,guardiancountry,String,0.6485,45,0.9173
LPanEmr,Patient,pid,Long,Openemr_PatientData,Patientdata,allow_imm_reg_use,String,0.6532,33,0.9195
Openemr_PatientData,Patientdata,publ_code_eff_date,String,MedTakmi_Cdi_Emr_Diagnosis,Cdi,diseaseNameOnAdmission,String,0.5602,28,0.8382
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,date,DateTime,Openemr_PatientData,Patientdata,city,String,0.5892,25,0.826
LPanEmr,Patient,systailicbp,Long,Openemr_PatientData,Patientdata,userlist2,String,0.651,33,0.9443
MedTakmi_Cdi_Emr_Diagnosis,Cdi,diseaseNameOnAdmission,String,Openemr_PatientData,Patientdata,ss,Long,0.5678,100,0.8516
MedTakmi_Cdi_Emr_Diagnosis,Cdi,diseaseNameOnAdmission,String,Openemr_PatientData,Patientdata,guardianphone,Long,0.4651,32,0.7628
Openemr_Lists,Lists,returndate,String,Openemr_PatientData,Patientdata,prot_indi_effdate,String,0.7579,50,0.9761
Openemr_PatientData,Patientdata,genericname1,String,MedTakmi_Cdi_Emr_Profile,Cdi,birthDate,Date,0.6309,33,0.8757
Openemr_PatientData,Patientdata,userlist3,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,material,String,0.6254,38,0.9514
Krsiloemr,tblPatient,LongitudinalStrain,Double,Openemr_PatientData,Patientdata,sex,String,0.4663,0,0.7905
MedTakmi_Cdi_Emr_Diagnosis,Cdi,outcome,String,Openemr_Lists,Lists,injury_type,String,0.6639,29,0.8758
Openemr_Lists,Lists,outcome,Long,Krsiloemr,tblPatient,Ee,Double,0.7742,50,0.8675
Openemr_Lists,Lists,outcome,Long,Openemr_PatientData,Patientdata,state,String,0.7736,40,0.9488
LPanEmr,Patient,advice,String,Krsiloemr,tblPatient,LVMI,Double,0.6697,0,0.9351
Openemr_PatientData,Patientdata,allow_patient_portal,String,LPanEmr,Patient,height,Long,0.3373,33,0.5794
Openemr_PatientData,Patientdata,care_team_facility,String,Krsiloemr,tblPatient,SymptomsAndSigns,Long,0.6688,19,0.8208
MedTakmi_Cdi_Emr_Diagnosis,Cdi,patientID,Long,Openemr_PatientData,Patientdata,phone_home,Long,0.5322,22,0.7842
LPanEmr,Patient,heartrate,Long,MedTakmi_Cdi_Emr_Therapy,Cdi,operativeProcedure1,String,0.5354,56,0.8246
Openemr_PatientData,Patientdata,genericval2,String,LPanEmr,Patient,temperature,Long,0.5207,36,0.8326
Openemr_PatientData,Patientdata,referrer,String,Krsiloemr,tblPatient,PatientName,String,0.7077,25,0.8447
Openemr_Lists,Lists,verification,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,patientID,Long,0.7028,44,0.8262
MedTakmi_Cdi_Emr_Diagnosis,Cdi,diseaseNameOnAdmission,String,MedTakmi_Cdi_Emr_Profile,Cdi,dateOfFirstVisit,Date,0.5278,44,0.8727
MedTakmi_Cdi_Emr_Profile,Cdi,dateOfFirstVisit,Date,Openemr_PatientData,Patientdata,homeless,String,0.2805,25,0.7397
Openemr_PatientData,Patientdata,allow_imm_info_share,String,Openemr_Lists,Lists,id,Long,0.6378,50,0.9098
LPanEmr,Patient,time,DateTime,Openemr_PatientData,Patientdata,guardianemail,String,0.6728,25,0.8602
Openemr_PatientData,Patientdata,referral_source,String,MedTakmi_Cdi_Emr_Profile,Cdi,name,String,0.7659,25,0.9565
Openemr_PatientData,Patientdata,guardianemail,String,LPanEmr,Patient,name,String,0.6915,50,0.8709
Krsiloemr,tblPatient,BNP,Double,Openemr_PatientData,Patientdata,state,String,0.7354,0,0.964
MedTakmi_Cdi_Emr_Profile,Cdi,name,String,Openemr_PatientData,Patientdata,interpretter,String,0.7713,50,0.9687
emrbots,PatientCorePopulatedTable,AdmissionStartDate,Date,Openemr_Lists,Lists,classification,Long,0.7218,36,0.9245
MedTakmi_Cdi_Emr_Profile,Cdi,birthDate,Date,Openemr_PatientData,Patientdata,allow_imm_info_share,String,0.4766,33,0.8268
Krsiloemr,tblPatient,DateOfBirth,Date,LPanEmr,Patient,systailicbp,Long,0.6602,18,0.9549
Krsiloemr,tblPatient,LVMI,Double,Openemr_PatientData,Patientdata,title,String,0.824,0,0.9638
Openemr_Lists,Lists,occurence,Long,Krsiloemr,tblPatient,PatientID,String,0.6607,24,0.7846
Openemr_PatientData,Patientdata,pubpid,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,patientID,Long,0.6217,33,0.8283
Krsiloemr,tblPatient,PatientMRNNo,Long,Openemr_PatientData,Patientdata,ethnicity,String,0.4496,33,0.7851
Openemr_PatientData,Patientdata,family_size,Long,Openemr_Lists,Lists,date,DateTime,0.5508,25,0.8631
Openemr_PatientData,Patientdata,imm_reg_status,String,Krsiloemr,tblPatient,PatientMRNNo,Long,0.7621,17,0.8896
MedTakmi_Cdi_Emr_CareHistory,Cdi,DateOfAdmission,DateTime,Openemr_PatientData,Patientdata,usertext3,String,0.5643,22,0.9297
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,result,String,Openemr_PatientData,Patientdata,vfc,String,0.7386,0,0.904
MedTakmi_Cdi_Emr_Diagnosis,Cdi,patientID,Long,Openemr_PatientData,Patientdata,referrer,String,0.7272,13,0.8635
Openemr_PatientData,Patientdata,protect_indicator,String,LPanEmr,Patient,description,String,0.7353,45,0.9141
emrbots,PatientCorePopulatedTable,PatientLanguage,String,Openemr_Lists,Lists,injury_grade,String,0.5633,42,0.8383
Openemr_PatientData,Patientdata,referral_source,String,Krsiloemr,tblPatient,ClinicalHistory,Long,0.5573,33,0.7826
Openemr_Lists,Lists,list_option_id,String,Openemr_PatientData,Patientdata,allow_imm_info_share,String,0.8139,43,0.9357
Krsiloemr,tblPatient,LongitudinalStrain,Double,Openemr_PatientData,Patientdata,ethnicity,String,0.6214,22,0.8362
Openemr_Lists,Lists,external_allergyid,String,LPanEmr,Patient,name,String,0.6369,50,0.9536
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,result,String,Krsiloemr,tblPatient,PatientMRNNo,Long,0.6921,33,0.892
Openemr_PatientData,Patientdata,userlist2,String,LPanEmr,Patient,systailicbp,Long,0.651,33,0.9443
Openemr_Lists,Lists,injury_part,String,Openemr_PatientData,Patientdata,guardianpostalcode,Long,0.5182,36,0.8229
Openemr_PatientData,Patientdata,family_size,Long,Openemr_Lists,Lists,uuid,String,0.5282,25,0.8698
Krsiloemr,tblPatient,ECG,Long,MedTakmi_Cdi_Emr_Diagnosis,Cdi,dateOfDischarge,Date,0.6267,0,0.9421
Openemr_PatientData,Patientdata,usertext6,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,patientID,Long,0.5213,35,0.8155
emrbots,PatientCorePopulatedTable,AdmissionEndDate,Date,Openemr_PatientData,Patientdata,fname,String,0.6998,40,0.9516
MedTakmi_Cdi_Emr_Therapy,Cdi,operativeProcedure1,String,Krsiloemr,tblPatient,NTproBNP,Double,0.7669,25,0.9377
Openemr_PatientData,Patientdata,guardianaddress,String,emrbots,PatientCorePopulatedTable,PatientLanguage,String,0.5726,43,0.8376
Openemr_Lists,Lists,activity,Long,Openemr_PatientData,Patientdata,regdate,DateTime,0.5498,14,0.9509
LPanEmr,Patient,illness,String,Krsiloemr,tblPatient,Age,Long,0.6259,33,0.7841
