NodeLeftSchemaName,NodeLeftTableName,NodeLeftName,NodeLeftDataType,NodeRightSchemaName,NodeRightTableName,NodeRightName,NodeRightDataType,BERT_BASE,FUZZY_MATCH,SYN_AND_SEM_MATCH
Openemr_PatientData,Patientdata,ref_providerID,Long,Openemr_Lists,Lists,list_option_id,String,0.8529,36,0.8896
Openemr_PatientData,Patientdata,hipaa_notice,String,Openemr_Lists,Lists,pid,Long,0.7691,33,0.7159
Openemr_PatientData,Patientdata,vfc,String,MedTakmi_Cdi_Emr_Profile,Cdi,RenalDysfunction,String,0.7135,33,0.7425
Krsiloemr,tblPatient,Gender,String,Openemr_PatientData,Patientdata,language,String,0.7159,33,0.7304
Openemr_PatientData,Patientdata,occupation,String,emrbots,PatientCorePopulatedTable,AdmissionId,Long,0.6969,30,0.7759
Openemr_PatientData,Patientdata,usertext2,String,emrbots,PatientCorePopulatedTable,diagnosis,String,0.6227,11,0.781
Openemr_Lists,Lists,reinjury_id,Long,Openemr_PatientData,Patientdata,soap_import_status,String,0.6478,27,0.8097
Krsiloemr,tblPatient,eSeptal,Double,emrbots,PatientCorePopulatedTable,AdmissionEndDate,Date,0.7924,14,0.7595
Openemr_PatientData,Patientdata,hipaa_voice,String,MedTakmi_Cdi_Emr_Therapy,Cdi,careGroup,String,0.5427,22,0.7274
Openemr_Lists,Lists,pid,Long,Krsiloemr,tblPatient,LongitudinalStrain,Double,0.6302,33,0.7384
Openemr_PatientData,Patientdata,status,String,LPanEmr,Patient,advice,String,0.7568,17,0.7366
Openemr_PatientData,Patientdata,cmsportal_login,String,Openemr_Lists,Lists,destination,String,0.6052,36,0.705
Openemr_Lists,Lists,type,String,LPanEmr,Patient,name,String,0.9093,25,0.4771
Openemr_PatientData,Patientdata,financial,String,LPanEmr,Patient,birthday,Date,0.4947,25,0.5632
Openemr_Lists,Lists,outcome,Long,Openemr_PatientData,Patientdata,allow_imm_reg_use,String,0.6607,29,0.7818
Openemr_Lists,Lists,type,String,Openemr_PatientData,Patientdata,care_team_facility,String,0.6531,50,0.6149
Openemr_PatientData,Patientdata,mname,String,Openemr_Lists,Lists,verification,String,0.7735,20,0.6669
MedTakmi_Cdi_Emr_Therapy,Cdi,careGroup,String,Openemr_PatientData,Patientdata,publicity_code,String,0.5354,22,0.5996
Openemr_Lists,Lists,modifydate,DateTime,Openemr_PatientData,Patientdata,country_code,String,0.6404,30,0.7688
Krsiloemr,tblPatient,eSeptal,Double,Openemr_Lists,Lists,severity_al,String,0.7157,43,0.7843
Openemr_PatientData,Patientdata,family_size,Long,LPanEmr,Patient,heartrate,Long,0.536,11,0.8229
LPanEmr,Patient,temperature,Long,Openemr_PatientData,Patientdata,state,String,0.6608,60,0.8462
MedTakmi_Cdi_Emr_Profile,Cdi,patientID,Long,Openemr_PatientData,Patientdata,prot_indi_effdate,String,0.6303,44,0.79
Krsiloemr,tblPatient,LVMI,Double,Openemr_PatientData,Patientdata,monthly_income,Long,0.4692,0,0.7371
Openemr_Lists,Lists,enddate,Date,Openemr_PatientData,Patientdata,genericval1,String,0.6099,43,0.6896
emrbots,PatientCorePopulatedTable,PatientGender,String,MedTakmi_Cdi_Emr_CareHistory,Cdi,department,String,0.5925,50,0.5327
Krsiloemr,tblPatient,BNP,Double,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,testName,String,0.6114,33,0.7165
Openemr_Lists,Lists,outcome,Long,Openemr_PatientData,Patientdata,hipaa_allowmail,String,0.5737,29,0.7387
Openemr_PatientData,Patientdata,guardiansex,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,result,String,0.6789,33,0.7839
Krsiloemr,tblPatient,eSeptal,Double,Openemr_PatientData,Patientdata,publ_code_eff_date,String,0.6655,29,0.6686
Openemr_Lists,Lists,erx_uploaded,Long,Openemr_PatientData,Patientdata,country_code,String,0.6833,42,0.7453
Openemr_PatientData,Patientdata,usertext7,String,Krsiloemr,tblPatient,LAVI,Double,0.6272,0,0.6479
Openemr_PatientData,Patientdata,sex,String,MedTakmi_Cdi_Emr_CareHistory,Cdi,DateOfAdmission,DateTime,0.3684,33,0.6469
emrbots,PatientCorePopulatedTable,PatientPopulationPercentageBelowPoverty,String,Openemr_PatientData,Patientdata,monthly_income,Long,0.4396,36,0.7989
Krsiloemr,tblPatient,PatientMRNNo,Long,Openemr_PatientData,Patientdata,userlist4,String,0.6001,22,0.5219
MedTakmi_Cdi_Emr_Profile,Cdi,LiverDysfunction,String,Openemr_PatientData,Patientdata,mname,String,0.6059,20,0.7635
Krsiloemr,tblPatient,PatientMRNNo,Long,Openemr_PatientData,Patientdata,userlist5,String,0.5869,22,0.193
Krsiloemr,tblPatient,PatientMRNNo,Long,Openemr_PatientData,Patientdata,userlist6,String,0.5706,22,0.2026
Krsiloemr,tblPatient,PatientMRNNo,Long,Openemr_PatientData,Patientdata,userlist2,String,0.6419,22,0.1836
Openemr_PatientData,Patientdata,guardiancity,String,LPanEmr,Patient,pasthistory,String,0.6657,36,0.7044
Openemr_Lists,Lists,enddate,Date,MedTakmi_Cdi_Emr_Therapy,Cdi,date,DateTime,0.7018,100,0.9401
Openemr_PatientData,Patientdata,mname,String,emrbots,PatientCorePopulatedTable,AdmissionEndDate,Date,0.693,40,0.7751
Krsiloemr,tblPatient,PatientMRNNo,Long,Openemr_PatientData,Patientdata,userlist7,String,0.6445,22,0.201
Openemr_Lists,Lists,erx_uploaded,Long,MedTakmi_Cdi_Emr_Therapy,Cdi,careGroup,String,0.5731,33,0.6876
Openemr_PatientData,Patientdata,genericval1,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,result,String,0.667,33,0.7244
Openemr_Lists,Lists,activity,Long,Openemr_PatientData,Patientdata,guardianstate,String,0.6049,38,0.8151
Openemr_Lists,Lists,erx_uploaded,Long,Openemr_PatientData,Patientdata,monthly_income,Long,0.4817,27,0.6456
Openemr_Lists,Lists,verification,String,emrbots,PatientCorePopulatedTable,PatientId,String,0.7028,44,0.7412
Openemr_PatientData,Patientdata,sex,String,MedTakmi_Cdi_Emr_Profile,Cdi,patientID,Long,0.4415,33,0.6121
Openemr_PatientData,Patientdata,usertext2,String,LPanEmr,Patient,temperature,Long,0.5781,44,0.7592
Openemr_Lists,Lists,referredby,String,emrbots,PatientCorePopulatedTable,AdmissionId,Long,0.8502,10,0.7647
Openemr_PatientData,Patientdata,hipaa_notice,String,Krsiloemr,tblPatient,Gender,String,0.6255,33,0.7558
Openemr_Lists,Lists,activity,Long,Openemr_PatientData,Patientdata,regdate,DateTime,0.5498,14,0.8561
Openemr_Lists,Lists,erx_uploaded,Long,LPanEmr,Patient,advice,String,0.5839,50,0.802
MedTakmi_Cdi_Emr_Therapy,Cdi,careGroup,String,LPanEmr,Patient,description,String,0.6292,33,0.656
Openemr_PatientData,Patientdata,contact_relationship,String,MedTakmi_Cdi_Emr_Therapy,Cdi,operativeSite1,String,0.6205,37,0.708
emrbots,PatientCorePopulatedTable,PatientMaritalStatus,String,Openemr_PatientData,Patientdata,migrantseasonal,String,0.5169,40,0.7793
LPanEmr,Patient,diastolicbp,Long,Krsiloemr,tblPatient,ClinicalHistory,Long,0.7115,45,0.7187
Openemr_PatientData,Patientdata,publicity_code,String,LPanEmr,Patient,allergichistory,String,0.4899,43,0.5382
MedTakmi_Cdi_Emr_Diagnosis,Cdi,outcome,String,Krsiloemr,tblPatient,DateOfBirth,Date,0.6724,29,0.7402
Openemr_Lists,Lists,uuid,String,Krsiloemr,tblPatient,Age,Long,0.653,0,0.7598
Krsiloemr,tblPatient,ClinicalHistory,Long,Openemr_PatientData,Patientdata,language,String,0.4269,38,0.8307
emrbots,PatientCorePopulatedTable,PatientName,String,Openemr_PatientData,Patientdata,guardiansex,String,0.5999,36,0.6974
Openemr_Lists,Lists,external_id,String,MedTakmi_Cdi_Emr_Profile,Cdi,patientID,Long,0.5457,33,0.7115
Openemr_Lists,Lists,injury_type,String,Openemr_PatientData,Patientdata,ref_providerID,Long,0.6529,27,0.7731
Krsiloemr,tblPatient,PhysicalExam,Long,MedTakmi_Cdi_Emr_Diagnosis,Cdi,diseaseNameOnDischarge,String,0.4899,33,0.7343
Openemr_PatientData,Patientdata,usertext6,String,emrbots,PatientCorePopulatedTable,diagnosis,String,0.5863,11,0.785
Openemr_PatientData,Patientdata,guardianemail,String,MedTakmi_Cdi_Emr_Diagnosis,Cdi,diseaseNameOnAdmission,String,0.5109,31,0.7251
Openemr_Lists,Lists,subtype,String,Openemr_PatientData,Patientdata,mothersname,String,0.5594,29,0.6873
emrbots,PatientCorePopulatedTable,PatientName,String,Openemr_PatientData,Patientdata,referrer,String,0.7077,25,0.7986
Openemr_Lists,Lists,pid,Long,LPanEmr,Patient,gender,String,0.6357,33,0.6995
Openemr_PatientData,Patientdata,uuid,String,Openemr_Lists,Lists,pid,Long,0.7281,67,0.7183
Openemr_PatientData,Patientdata,care_team_provider,String,LPanEmr,Patient,name,String,0.6419,50,0.4612
Openemr_Lists,Lists,injury_grade,String,MedTakmi_Cdi_Emr_Therapy,Cdi,date,DateTime,0.4315,50,0.772
Openemr_PatientData,Patientdata,sex,String,Openemr_Lists,Lists,modifydate,DateTime,0.5017,33,0.6369
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,date,DateTime,Krsiloemr,tblPatient,Gender,String,0.5659,50,0.7663
MedTakmi_Cdi_Emr_Profile,Cdi,LiverDysfunction,String,LPanEmr,Patient,temperature,Long,0.4366,27,0.8048
MedTakmi_Cdi_Emr_Profile,Cdi,RenalDysfunction,String,Openemr_Lists,Lists,erx_source,Long,0.7997,30,0.8446
Openemr_PatientData,Patientdata,financial,String,Krsiloemr,tblPatient,ECG,Long,0.5943,0,0.7091
LPanEmr,Patient,status,String,Openemr_PatientData,Patientdata,contrastart,DateTime,0.7497,67,0.7785
Krsiloemr,tblPatient,PatientID,String,MedTakmi_Cdi_Emr_CareHistory,Cdi,department,String,0.6964,63,0.5394
Openemr_PatientData,Patientdata,financial_review,DateTime,LPanEmr,Patient,diagnosis,String,0.5035,33,0.7108
Openemr_PatientData,Patientdata,fname,String,MedTakmi_Cdi_Emr_Diagnosis,Cdi,dateOfDischarge,Date,0.6883,40,0.7758
Krsiloemr,tblPatient,ECG,Long,LPanEmr,Patient,gender,String,0.5489,0,0.6863
Openemr_PatientData,Patientdata,contact_relationship,String,Krsiloemr,tblPatient,LVMI,Double,0.6503,0,0.6125
LPanEmr,Patient,illness,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,testName,String,0.5266,29,0.6034
Openemr_PatientData,Patientdata,fitness,Long,Krsiloemr,tblPatient,TRV,Double,0.5094,0,0.7426
Openemr_PatientData,Patientdata,race,String,LPanEmr,Patient,allergichistory,String,0.4335,50,0.7799
Openemr_Lists,Lists,reinjury_id,Long,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,patientID,Long,0.6256,22,0.775
Openemr_PatientData,Patientdata,usertext4,String,Openemr_Lists,Lists,list_option_id,String,0.744,33,0.7698
emrbots,PatientCorePopulatedTable,admissionList,String,Krsiloemr,tblPatient,BNP,Double,0.6633,0,0.6629
Openemr_PatientData,Patientdata,referrerID,String,emrbots,PatientCorePopulatedTable,AdmissionEndDate,Date,0.7941,10,0.8063
Openemr_PatientData,Patientdata,userlist2,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,testName,String,0.7598,38,0.8125
Krsiloemr,tblPatient,ECG,Long,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,material,String,0.6906,0,0.7064
MedTakmi_Cdi_Emr_Profile,Cdi,dateOfFirstVisit,Date,LPanEmr,Patient,heartrate,Long,0.5223,33,0.7972
MedTakmi_Cdi_Emr_Diagnosis,Cdi,diseaseNameOnAdmission,String,Openemr_PatientData,Patientdata,fname,String,0.5879,60,0.7849
Openemr_Lists,Lists,uuid,String,emrbots,PatientCorePopulatedTable,PatientGender,String,0.5421,25,0.6643
Openemr_PatientData,Patientdata,guardianemail,String,Openemr_Lists,Lists,verification,String,0.7538,35,0.6423
Openemr_PatientData,Patientdata,id,Long,Krsiloemr,tblPatient,LVEF,Double,0.7721,0,0.5486
Openemr_PatientData,Patientdata,usertext6,String,LPanEmr,Patient,allergichistory,String,0.3647,22,0.6809
Krsiloemr,tblPatient,Age,Long,LPanEmr,Patient,diagnosis,String,0.6502,33,0.8515
Openemr_PatientData,Patientdata,ref_providerID,Long,Krsiloemr,tblPatient,TRV,Double,0.7375,0,0.7752
Openemr_PatientData,Patientdata,fname,String,LPanEmr,Patient,allergichistory,String,0.4846,0,0.7653
Openemr_PatientData,Patientdata,id,Long,Openemr_Lists,Lists,type,String,0.9087,0,0.6786
Krsiloemr,tblPatient,LVEF,Double,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,patientID,Long,0.6211,0,0.5787
Openemr_Lists,Lists,date,DateTime,Openemr_PatientData,Patientdata,ethnicity,String,0.5107,25,0.7587
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,result,String,LPanEmr,Patient,birthday,Date,0.5553,33,0.6357
Openemr_Lists,Lists,extrainfo,String,LPanEmr,Patient,birthday,Date,0.5134,25,0.593
MedTakmi_Cdi_Emr_Profile,Cdi,patientID,Long,LPanEmr,Patient,systailicbp,Long,0.681,22,0.6907
MedTakmi_Cdi_Emr_Therapy,Cdi,date,DateTime,Openemr_PatientData,Patientdata,guardiansex,String,0.5805,50,0.734
Krsiloemr,tblPatient,SymptomsAndSigns,Long,Openemr_PatientData,Patientdata,city,String,0.6101,25,0.6947
Openemr_PatientData,Patientdata,usertext6,String,emrbots,PatientCorePopulatedTable,PatientMaritalStatus,String,0.4759,33,0.8245
MedTakmi_Cdi_Emr_Profile,Cdi,patientID,Long,Openemr_Lists,Lists,diagnosis,String,0.8059,22,0.7954
Openemr_Lists,Lists,extrainfo,String,LPanEmr,Patient,gender,String,0.5131,17,0.7683
Openemr_PatientData,Patientdata,mname,String,emrbots,PatientCorePopulatedTable,PatientGender,String,0.5202,40,0.7765
LPanEmr,Patient,status,String,emrbots,PatientCorePopulatedTable,PatientDateOfBirth,Date,0.464,50,0.7717
LPanEmr,Patient,status,String,Openemr_Lists,Lists,outcome,Long,0.8829,17,0.7266
Openemr_PatientData,Patientdata,contact_relationship,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,testName,String,0.6787,38,0.7839
Openemr_PatientData,Patientdata,guardiancountry,String,MedTakmi_Cdi_Emr_Therapy,Cdi,careGroup,String,0.6268,33,0.6745
Openemr_Lists,Lists,injury_part,String,MedTakmi_Cdi_Emr_CareHistory,Cdi,department,String,0.6357,40,0.5522
LPanEmr,Patient,advice,String,Openemr_PatientData,Patientdata,contrastart,DateTime,0.6518,17,0.7758
Krsiloemr,tblPatient,PhysicalExam,Long,Openemr_PatientData,Patientdata,cmsportal_login,String,0.636,25,0.6462
Krsiloemr,tblPatient,ECG,Long,Openemr_PatientData,Patientdata,pharmacy_id,Long,0.6112,0,0.7851
emrbots,PatientCorePopulatedTable,PatientLanguage,String,Openemr_Lists,Lists,severity_al,String,0.4694,27,0.6873
Openemr_PatientData,Patientdata,care_team_provider,String,Krsiloemr,tblPatient,DateOfBirth,Date,0.5589,27,0.7009
Openemr_Lists,Lists,classification,Long,MedTakmi_Cdi_Emr_CareHistory,Cdi,department,String,0.8404,30,0.4692
Openemr_Lists,Lists,destination,String,LPanEmr,Patient,systailicbp,Long,0.7554,36,0.7311
emrbots,PatientCorePopulatedTable,PatientMaritalStatus,String,Openemr_PatientData,Patientdata,state,String,0.5071,60,0.809
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,material,String,Openemr_Lists,Lists,begdate,Date,0.6775,43,0.7723
Openemr_PatientData,Patientdata,hipaa_allowsms,String,LPanEmr,Patient,systailicbp,Long,0.7906,18,0.752
Openemr_PatientData,Patientdata,referrerID,String,Openemr_Lists,Lists,erx_source,Long,0.8177,40,0.8463
Openemr_PatientData,Patientdata,uuid,String,Krsiloemr,tblPatient,BNP,Double,0.7456,0,0.6768
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,material,String,Krsiloemr,tblPatient,TRV,Double,0.7214,0,0.7107
MedTakmi_Cdi_Emr_Therapy,Cdi,careGroup,String,Openemr_Lists,Lists,activity,Long,0.4653,13,0.7338
Openemr_PatientData,Patientdata,regdate,DateTime,emrbots,PatientCorePopulatedTable,AdmissionStartDate,Date,0.7651,57,0.8987
Openemr_PatientData,Patientdata,email_direct,String,MedTakmi_Cdi_Emr_Therapy,Cdi,date,DateTime,0.4728,50,0.8212
Openemr_Lists,Lists,activity,Long,Openemr_PatientData,Patientdata,imm_reg_status,String,0.5872,25,0.7678
Openemr_Lists,Lists,comments,String,Openemr_PatientData,Patientdata,genericval2,String,0.6218,13,0.6918
Openemr_PatientData,Patientdata,care_team_provider,String,LPanEmr,Patient,birthday,Date,0.4859,38,0.5666
LPanEmr,Patient,insurance,String,Openemr_PatientData,Patientdata,hipaa_message,String,0.5541,33,0.7865
emrbots,PatientCorePopulatedTable,PatientRace,String,Openemr_Lists,Lists,title,String,0.5914,60,0.6655
LPanEmr,Patient,status,String,emrbots,PatientCorePopulatedTable,AdmissionStartDate,Date,0.7057,50,0.7335
LPanEmr,Patient,pid,Long,Openemr_PatientData,Patientdata,ad_reviewed,DateTime,0.7162,33,0.7488
MedTakmi_Cdi_Emr_CareHistory,Cdi,DateOfAdmission,DateTime,Openemr_PatientData,Patientdata,country_code,String,0.62,17,0.7408
Openemr_PatientData,Patientdata,guardianstate,String,MedTakmi_Cdi_Emr_Profile,Cdi,dateOfFirstVisit,Date,0.6185,31,0.7842
Openemr_PatientData,Patientdata,guardiancity,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,patientID,Long,0.6133,44,0.7176
LPanEmr,Patient,insurance,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,date,DateTime,0.5897,50,0.7376
MedTakmi_Cdi_Emr_Profile,Cdi,LiverDysfunction,String,Openemr_Lists,Lists,external_allergyid,String,0.6287,25,0.7313
Krsiloemr,tblPatient,PhysicalExam,Long,Openemr_Lists,Lists,erx_source,Long,0.669,20,0.7761
emrbots,PatientCorePopulatedTable,admissionList,String,Openemr_PatientData,Patientdata,state,String,0.7522,40,0.8006
Openemr_PatientData,Patientdata,financial_review,DateTime,LPanEmr,Patient,description,String,0.5169,27,0.6768
Openemr_PatientData,Patientdata,hipaa_mail,String,Krsiloemr,tblPatient,BNP,Double,0.6769,0,0.7245
Krsiloemr,tblPatient,PhysicalExam,Long,Openemr_PatientData,Patientdata,hipaa_mail,String,0.5828,42,0.7045
Krsiloemr,tblPatient,Gender,String,Openemr_PatientData,Patientdata,hipaa_allowmail,String,0.474,0,0.7344
Openemr_PatientData,Patientdata,usertext3,String,Openemr_Lists,Lists,severity_al,String,0.6105,33,0.7396
Openemr_Lists,Lists,erx_uploaded,Long,Openemr_PatientData,Patientdata,pharmacy_id,Long,0.6493,27,0.7691
Openemr_Lists,Lists,uuid,String,Krsiloemr,tblPatient,BNP,Double,0.7456,0,0.6768
MedTakmi_Cdi_Emr_Diagnosis,Cdi,outcome,String,Openemr_PatientData,Patientdata,country_code,String,0.639,43,0.7255
Openemr_PatientData,Patientdata,cmsportal_login,String,Krsiloemr,tblPatient,LongitudinalStrain,Double,0.6548,33,0.8034
MedTakmi_Cdi_Emr_Therapy,Cdi,careGroup,String,Openemr_PatientData,Patientdata,hipaa_allowsms,String,0.591,22,0.673
Openemr_PatientData,Patientdata,phone_cell,Long,LPanEmr,Patient,diastolicbp,Long,0.4682,20,0.6376
Openemr_PatientData,Patientdata,industry,String,Openemr_Lists,Lists,id,Long,0.6476,50,0.7124
Openemr_Lists,Lists,date,DateTime,Krsiloemr,tblPatient,Age,Long,0.6405,33,0.8457
MedTakmi_Cdi_Emr_Therapy,Cdi,operativeSite1,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,result,String,0.6653,33,0.6645
Openemr_PatientData,Patientdata,interpretter,String,LPanEmr,Patient,birthday,Date,0.5043,25,0.6277
MedTakmi_Cdi_Emr_CareHistory,Cdi,department,String,Openemr_PatientData,Patientdata,deceased_date,String,0.5084,40,0.6433
LPanEmr,Patient,diastolicbp,Long,Openemr_PatientData,Patientdata,sex,String,0.4743,33,0.6176
Openemr_PatientData,Patientdata,occupation,String,Openemr_Lists,Lists,id,Long,0.7247,50,0.8193
Openemr_PatientData,Patientdata,protect_indicator,String,Krsiloemr,tblPatient,SymptomsAndSigns,Long,0.6703,31,0.8221
MedTakmi_Cdi_Emr_Profile,Cdi,patientID,Long,Openemr_PatientData,Patientdata,allow_imm_reg_use,String,0.633,22,0.6974
emrbots,PatientCorePopulatedTable,PatientId,String,Openemr_PatientData,Patientdata,contrastart,DateTime,0.5944,33,0.7508
Openemr_Lists,Lists,type,String,MedTakmi_Cdi_Emr_CareHistory,Cdi,DateOfAdmission,DateTime,0.7235,50,0.7457
emrbots,PatientCorePopulatedTable,PatientLanguage,String,Openemr_Lists,Lists,classification,Long,0.5946,29,0.7048
Krsiloemr,tblPatient,PatientMRNNo,Long,Openemr_PatientData,Patientdata,occupation,String,0.6272,40,0.2618
emrbots,PatientCorePopulatedTable,diagnosis,String,Openemr_Lists,Lists,groupname,String,0.73,22,0.8471
Openemr_PatientData,Patientdata,cmsportal_login,String,Openemr_Lists,Lists,diagnosis,String,0.6048,33,0.7336
Openemr_PatientData,Patientdata,referrer,String,Openemr_Lists,Lists,returndate,String,0.7882,38,0.8544
Openemr_Lists,Lists,uuid,String,Openemr_PatientData,Patientdata,hipaa_notice,String,0.7046,25,0.7115
Openemr_Lists,Lists,injury_type,String,Openemr_PatientData,Patientdata,phone_home,Long,0.4419,30,0.7605
Openemr_Lists,Lists,user,String,Openemr_PatientData,Patientdata,guardianaddress,String,0.6528,50,0.7143
Krsiloemr,tblPatient,LVMI,Double,emrbots,PatientCorePopulatedTable,diagnosis,String,0.7017,0,0.7533
Openemr_PatientData,Patientdata,interpretter,String,MedTakmi_Cdi_Emr_Profile,Cdi,birthDate,Date,0.6318,44,0.8029
Openemr_PatientData,Patientdata,phone_biz,Long,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,testName,String,0.6149,13,0.6923
Openemr_PatientData,Patientdata,referral_source,String,MedTakmi_Cdi_Emr_Diagnosis,Cdi,diseaseNameOnDischarge,String,0.6411,33,0.8139
LPanEmr,Patient,insurance,String,Krsiloemr,tblPatient,BNP,Double,0.565,0,0.7213
Openemr_PatientData,Patientdata,providerID,Long,MedTakmi_Cdi_Emr_Diagnosis,Cdi,dateOfAdmission,Date,0.6592,10,0.7914
Openemr_PatientData,Patientdata,contact_relationship,String,LPanEmr,Patient,temperature,Long,0.5732,45,0.8424
Krsiloemr,tblPatient,PatientMRNNo,Long,Openemr_PatientData,Patientdata,pid,Long,0.6222,33,0.2173
MedTakmi_Cdi_Emr_Profile,Cdi,RenalDysfunction,String,Openemr_PatientData,Patientdata,userlist7,String,0.6123,33,0.8428
Openemr_PatientData,Patientdata,guardianaddress,String,LPanEmr,Patient,gender,String,0.5805,50,0.6885
MedTakmi_Cdi_Emr_Profile,Cdi,RenalDysfunction,String,Openemr_PatientData,Patientdata,userlist6,String,0.62,33,0.8212
MedTakmi_Cdi_Emr_Profile,Cdi,RenalDysfunction,String,Openemr_PatientData,Patientdata,userlist5,String,0.5984,33,0.8148
MedTakmi_Cdi_Emr_Profile,Cdi,RenalDysfunction,String,Openemr_PatientData,Patientdata,userlist4,String,0.6086,33,0.7578
Krsiloemr,tblPatient,eSeptal,Double,Openemr_PatientData,Patientdata,ad_reviewed,DateTime,0.7374,29,0.7176
LPanEmr,Patient,status,String,Openemr_PatientData,Patientdata,uuid,String,0.7678,25,0.6937
Openemr_Lists,Lists,pid,Long,Openemr_PatientData,Patientdata,ad_reviewed,DateTime,0.7162,33,0.7488
LPanEmr,Patient,systailicbp,Long,Openemr_PatientData,Patientdata,allow_patient_portal,String,0.6232,27,0.7832
Openemr_PatientData,Patientdata,guardiancity,String,Krsiloemr,tblPatient,LVMI,Double,0.6539,0,0.6145
MedTakmi_Cdi_Emr_Profile,Cdi,name,String,emrbots,PatientCorePopulatedTable,PatientPopulationPercentageBelowPoverty,String,0.4764,50,0.5269
Openemr_Lists,Lists,injury_type,String,Openemr_PatientData,Patientdata,publicity_code,String,0.6591,36,0.5449
Openemr_PatientData,Patientdata,financial,String,Krsiloemr,tblPatient,SymptomsAndSigns,Long,0.5324,22,0.7114
Openemr_PatientData,Patientdata,ethnicity,String,Openemr_Lists,Lists,modifydate,DateTime,0.6001,22,0.7578
Openemr_PatientData,Patientdata,providerID,Long,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,material,String,0.7075,27,0.803
Openemr_PatientData,Patientdata,sex,String,Openemr_Lists,Lists,title,String,0.5234,33,0.6987
Openemr_PatientData,Patientdata,genericval1,String,Krsiloemr,tblPatient,SymptomsAndSigns,Long,0.6599,18,0.7142
Krsiloemr,tblPatient,eSeptal,Double,emrbots,PatientCorePopulatedTable,PatientMaritalStatus,String,0.5607,43,0.6862
Krsiloemr,tblPatient,BNP,Double,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,patientID,Long,0.5688,0,0.6749
Openemr_Lists,Lists,begdate,Date,Krsiloemr,tblPatient,NTproBNP,Double,0.7435,0,0.7165
Openemr_Lists,Lists,verification,String,Openemr_PatientData,Patientdata,hipaa_allowsms,String,0.7165,25,0.7202
MedTakmi_Cdi_Emr_Diagnosis,Cdi,diseaseNameOnDischarge,String,Openemr_PatientData,Patientdata,guardianworkphone,Long,0.4883,29,0.5793
Openemr_Lists,Lists,reinjury_id,Long,Krsiloemr,tblPatient,LVMI,Double,0.6929,0,0.7053
MedTakmi_Cdi_Emr_laboratoryTest,Cdi,date,DateTime,Openemr_PatientData,Patientdata,guardianworkphone,Long,0.5616,50,0.5685
Openemr_PatientData,Patientdata,userlist7,String,MedTakmi_Cdi_Emr_laboratoryTest,Cdi,patientID,Long,0.5934,22,0.7757
MedTakmi_Cdi_Emr_Therapy,Cdi,operativeSite1,String,Openemr_PatientData,Patientdata,cmsportal_login,String,0.6218,30,0.5765
Openemr_Lists,Lists,injury_part,String,Openemr_PatientData,Patientdata,hipaa_allowsms,String,0.6478,27,0.8153
Krsiloemr,tblPatient,NTproBNP,Double,Openemr_PatientData,Patientdata,guardiansname,String,0.7596,13,0.7007
Openemr_Lists,Lists,referredby,String,Openemr_PatientData,Patientdata,family_size,Long,0.567,10,0.8029
MedTakmi_Cdi_Emr_Therapy,Cdi,operativeSite1,String,Openemr_PatientData,Patientdata,city,String,0.5533,50,0.609
Openemr_PatientData,Patientdata,billing_note,String,LPanEmr,Patient,systailicbp,Long,0.6847,27,0.7614
MedTakmi_Cdi_Emr_Profile,Cdi,RenalDysfunction,String,Openemr_PatientData,Patientdata,usertext5,String,0.572,22,0.7994
LPanEmr,Patient,height,Long,Openemr_PatientData,Patientdata,guardianrelationship,String,0.4996,33,0.5263
Openemr_Lists,Lists,pid,Long,Openemr_PatientData,Patientdata,allow_patient_portal,String,0.4909,33,0.8053
Openemr_Lists,Lists,erx_uploaded,Long,Openemr_PatientData,Patientdata,postal_code,Long,0.6206,45,0.6887
Openemr_PatientData,Patientdata,fitness,Long,emrbots,PatientCorePopulatedTable,diagnosis,String,0.5391,43,0.771
Openemr_Lists,Lists,activity,Long,Openemr_PatientData,Patientdata,deceased_reason,String,0.4191,13,0.7139
Openemr_Lists,Lists,activity,Long,Krsiloemr,tblPatient,BNP,Double,0.5772,0,0.7302
MedTakmi_Cdi_Emr_CareHistory,Cdi,department,String,Openemr_PatientData,Patientdata,allow_patient_portal,String,0.5683,60,0.5512
